 No. , date , time , model , code , Barcode ,Total Rank  ,Upper amount (g), angle (deg), rank ,Lower amount (g), angle (deg), rank ,UP+LO amount (g), rank ,Static amount (g), angle (deg), rank ,Couple amount (g), angle (deg), rank ,LRO-T OA amount (mm), angle (deg), rank ,LRO-B OA amount (mm), angle (deg), rank ,RRO1 OA amount (mm), angle (deg), rank ,RRO2 OA amount (mm), angle (deg), rank ,RRO3 OA amount (mm), angle (deg), rank ,LRO-T 1st amount (mm), angle (deg), rank ,LRO-B 1st amount (mm), angle (deg), rank ,RRO1 1st amount (mm), angle (deg), rank ,RRO2 1st amount (mm), angle (deg), rank ,RRO3 1st amount (mm), angle (deg), rank ,LRO-T 2nd amount (mm), angle (deg), rank ,LRO-B 2nd amount (mm), angle (deg), rank ,RRO1 2nd amount (mm), angle (deg), rank ,RRO2 2nd amount (mm), angle (deg), rank ,RRO3 2nd amount (mm), angle (deg), rank ,LRO-T Nth amount (mm), angle (deg), rank ,LRO-B Nth amount (mm), angle (deg), rank ,RRO1 Nth amount (mm), angle (deg), rank ,RRO2 Nth amount (mm), angle (deg), rank ,RRO3 Nth amount (mm), angle (deg), rank ,LRO-T Bulge amount (mm), angle (deg), rank ,LRO-B Bulge amount (mm), angle (deg), rank ,LRO-T Dent amount (mm), angle (deg), rank ,LRO-B Dent amount (mm), angle (deg), rank ,Circuly value (mm), rank ,OuterDiameter1 value (mm), rank ,OuterDiameter2 value (mm), rank ,OuterDiameter3 value (mm), rank ,RO TOTAL  ,Meas.Pressure value (Kg/f),Weight value (Kg), rank ,Width value (mm), rank 
394502,2023/11/23,01:43:59,15,175/70R13           ,175134,A,13.506,353.2,A,7.242,135.8,A,20.748,A,8.919,22.8,A,19.752,340.3,A,1.397,302.2,A,0.867,177.5,A,0,0,A,0.396,89.4,A,0,0,A,0.873,279.7,A,0.436,154.7,A,0,0,A,0.213,114.5,A,0,0,A,0.16,340,A,0.24,7.9,A,0,0,A,0.035,80.6,A,0,0,A,0.039,340,A,0.049,7.9,A,0,0,A,0.065,80.6,A,0,0,A,0.303,141.5,A,0.298,356.7,A,0.36,90.7,A,0.376,91.1,A,0.144,A,0,A,597.163,A,0,A,A,0,0,OK,0,A
394503,2023/11/23,01:44:27,15,175/70R13           ,175546,A,17.611,293.9,A,16.974,275.5,A,34.586,A,34.142,284.9,A,5.557,8.2,A,0.843,269.1,A,0.717,295.1,A,0,0,A,0.42,88.1,A,0,0,A,0.541,211.8,A,0.104,226.3,A,0,0,A,0.25,114.1,A,0,0,A,0.384,183.8,A,0.227,238.6,A,0,0,A,0.068,181.2,A,0,0,A,0.029,183.8,A,0.078,238.6,A,0,0,A,0.019,181.2,A,0,0,A,0.407,88.2,A,0.501,343.5,A,0.455,79,A,0.797,330.2,A,0.138,A,0,A,597.294,A,0,A,A,0,0,OK,0,A
394504,2023/11/23,01:44:57,15,175/70R13           ,175548,A,14.816,136.5,A,21.063,219.8,A,35.88,A,27.132,186.9,A,24.295,77.1,A,0.972,271.3,A,0.975,109.5,A,0,0,A,0.533,180.9,A,0,0,A,0.608,291,A,0.351,226.6,A,0,0,A,0.09,190.3,A,0,0,A,0.264,281.1,A,0.415,332.9,A,0,0,A,0.154,302.6,A,0,0,A,0.021,281.1,A,0.075,332.9,A,0,0,A,0.049,302.6,A,0,0,A,0.4,2.3,A,0.539,12.5,A,0.384,203.7,A,0.753,28,A,0.364,A,0,A,597.416,A,0,A,A,0,0,OK,0,A
394505,2023/11/23,01:45:25,15,175/70R13           ,175618,A,25.947,14.4,A,19.938,326.7,A,45.885,A,42.035,353.8,A,19.354,64,A,0.814,271.6,A,0.783,196.9,A,0,0,A,0.42,108.2,A,0,0,A,0.322,261.4,A,0.217,223.8,A,0,0,A,0.242,86.2,A,0,0,A,0.033,118.5,A,0.291,14.4,A,0,0,A,0.09,17.9,A,0,0,A,0.023,118.5,A,0.05,14.4,A,0,0,A,0.029,17.9,A,0,0,A,0.501,136.9,A,0.396,358.8,A,0.427,147,A,0.425,1.6,A,0.135,A,0,A,597.114,A,0,A,A,0,0,OK,0,A
394506,2023/11/23,01:45:53,15,175/70R13           ,175081,A,14.55,260.6,A,17.075,249.7,A,31.626,A,31.483,254.8,A,3.917,25.1,A,0.618,103.4,A,0.935,286.3,A,0,0,A,0.501,239.8,A,0,0,A,0.196,99.5,A,0.58,258.1,A,0,0,A,0.164,183.2,A,0,0,A,0.095,127.9,A,0.09,159.1,A,0,0,A,0.044,285.2,A,0,0,A,0.051,127.9,A,0.091,159.1,A,0,0,A,0.045,285.2,A,0,0,A,0.638,100.7,A,0.217,101.3,A,0.735,92,A,0.648,91.6,A,0.256,A,0,A,597.108,A,0,A,A,0,0,OK,0,A
394507,2023/11/23,01:46:20,15,175/70R13           ,174801,A,22.654,72.8,A,4.503,116.6,A,27.157,A,26.087,79.6,A,19.657,63.6,A,0.987,143.7,A,1.106,205,A,0,0,A,0.506,109.4,A,0,0,A,0.746,157.8,A,0.657,257.2,A,0,0,A,0.278,140.1,A,0,0,A,0.094,268.9,A,0.294,9.7,A,0,0,A,0.109,93,A,0,0,A,0.067,268.9,A,0.088,9.7,A,0,0,A,0.064,93,A,0,0,A,0.502,2.1,A,0.64,357.4,A,0.43,5.8,A,0.588,94.1,A,0.267,A,0,A,597.076,A,0,A,A,0,0,OK,0,A
394508,2023/11/23,01:46:50,15,175/70R13           ,175641,A,10.249,170.3,A,12.968,200.6,A,23.218,A,22.42,187.3,A,6.619,72.1,A,0.777,271.8,A,0.735,249.9,A,0,0,A,0.585,105.6,A,0,0,A,0.25,293.7,A,0.544,188.7,A,0,0,A,0.388,139.3,A,0,0,A,0.379,128.1,A,0.141,188.2,A,0,0,A,0.151,248.8,A,0,0,A,0.057,128.1,A,0.048,188.2,A,0,0,A,0.047,247.5,A,0,0,A,0.492,70.6,A,0.424,301.9,A,0.342,63.8,A,0.594,290.6,A,0.282,A,0,A,597.625,A,0,A,A,0,0,OK,0,A
394509,2023/11/23,01:47:20,15,175/70R13           ,175561,A,45.221,329.5,A,36.739,312.2,A,81.96,A,81.04,321.8,A,14.893,16.6,A,0.701,230.7,A,0.933,308,A,0,0,A,0.646,300,A,0,0,A,0.307,302.8,A,0.608,272,A,0,0,A,0.302,350.2,A,0,0,A,0.349,72.1,A,0.252,346.6,A,0,0,A,0.153,244,A,0,0,A,0.128,72.1,A,0.092,346.6,A,0,0,A,0.109,243,A,0,0,A,0.356,61.7,A,0.308,88.2,A,0.325,244,A,0.62,96.3,A,0.366,A,0,A,597.279,A,0,A,A,0,0,OK,0,A
394510,2023/11/23,01:47:49,15,175/70R13           ,175132,A,13.463,308.4,A,8.596,77.4,A,22.059,A,10.461,348.1,A,20.021,288.9,A,1.042,282.1,A,0.587,221.3,A,0,0,A,0.464,50.4,A,0,0,A,0.463,264.7,A,0.226,171,A,0,0,A,0.261,75.8,A,0,0,A,0.251,193.3,A,0.047,64,A,0,0,A,0.059,108.8,A,0,0,A,0.059,193.3,A,0.07,64,A,0,0,A,0.018,111.1,A,0,0,A,0.432,55.4,A,0.439,358.2,A,0.711,90.8,A,0.549,91.2,A,0.212,A,0,A,597.174,A,0,A,A,0,0,OK,0,A
394511,2023/11/23,01:48:20,15,175/70R13           ,175164,A,20.395,192.4,A,7.056,286.1,A,27.45,A,21.15,211.8,A,22.002,173.7,A,0.91,247.8,A,0.597,110.8,A,0,0,A,0.652,127.7,A,0,0,A,0.606,259.2,A,0.172,171.7,A,0,0,A,0.365,127.9,A,0,0,A,0.222,196.3,A,0.167,167.5,A,0,0,A,0.103,10.3,A,0,0,A,0.073,196.3,A,0.078,167.5,A,0,0,A,0.066,10.3,A,0,0,A,0.241,202.1,A,0.296,101.7,A,0.28,95.4,A,0.727,95.4,A,0.27,A,0,A,596.989,A,0,A,A,0,0,OK,0,A
394512,2023/11/23,01:48:49,15,175/70R13           ,175547,A,11.824,314.2,A,30.77,279.6,A,42.594,A,41.056,289,A,22.082,81.9,A,0.745,223.1,A,1.188,269.1,A,0,0,A,0.565,241.1,A,0,0,A,0.176,289.6,A,0.525,269.7,A,0,0,A,0.172,57.7,A,0,0,A,0.34,65.7,A,0.269,22.2,A,0,0,A,0.166,120.2,A,0,0,A,0.063,65.7,A,0.065,22.2,A,0,0,A,0.087,120.2,A,0,0,A,0.391,176.6,A,0.335,220.3,A,0.471,159.1,A,0.417,90.8,A,0.394,A,0,A,597.45,A,0,A,A,0,0,OK,0,A
394513,2023/11/23,01:49:17,15,175/70R13           ,174836,A,9.684,50.7,A,9.664,329.6,A,19.348,A,14.7,10.2,A,12.579,100.1,A,0.622,228.8,A,0.584,327.8,A,0,0,A,0.641,238.4,A,0,0,A,0.225,253.8,A,0.251,228.2,A,0,0,A,0.125,209.5,A,0,0,A,0.251,155.9,A,0.111,316.5,A,0,0,A,0.048,129.8,A,0,0,A,0.044,155.9,A,0.059,316.5,A,0,0,A,0.03,132.7,A,0,0,A,0.392,95.5,A,0.397,98.1,A,0.313,110,A,0.616,89.8,A,0.343,A,0,A,596.92,A,0,A,A,0,0,OK,0,A
394514,2023/11/23,01:49:47,15,175/70R13           ,175178,A,17.616,42.9,A,19.807,350.1,A,37.422,A,33.534,14.8,A,16.754,113.2,A,0.791,104.9,A,0.482,20.2,A,0,0,A,0.596,80,A,0,0,A,0.438,152.9,A,0.056,149.6,A,0,0,A,0.403,99.5,A,0,0,A,0.076,234.7,A,0.125,13.7,A,0,0,A,0.133,160.6,A,0,0,A,0.063,234.7,A,0.068,13.7,A,0,0,A,0.053,160.6,A,0,0,A,0.53,104.6,A,0.759,0.9,A,0.406,95.9,A,0.783,350.6,A,0.213,A,0,A,597.516,A,0,A,A,0,0,OK,0,A
394515,2023/11/23,01:50:15,15,175/70R13           ,175620,A,20.661,113,A,13.225,14,A,33.886,A,22.72,77.9,A,26.218,142.9,A,1.08,237.8,A,1.066,127,A,0,0,A,0.524,117.1,A,0,0,A,0.653,233.7,A,0.427,149.6,A,0,0,A,0.301,131.3,A,0,0,A,0.03,52.6,A,0.271,9.1,A,0,0,A,0.115,247.3,A,0,0,A,0.059,52.6,A,0.093,9.1,A,0,0,A,0.028,247.3,A,0,0,A,0.375,351.5,A,0.346,0.9,A,0.544,1.1,A,0.473,265.1,A,0.265,A,0,A,597.267,A,0,A,A,0,0,OK,0,A
394516,2023/11/23,01:50:44,15,175/70R13           ,175640,A,21.751,289.7,A,14.266,307.8,A,36.017,A,35.59,296.8,A,9.309,261.3,A,1.029,321.2,A,1.099,227.9,A,0,0,A,0.33,246,A,0,0,A,0.717,317.3,A,0.647,189.8,A,0,0,A,0.042,139.8,A,0,0,A,0.183,134.9,A,0.343,67.9,A,0,0,A,0.106,67.9,A,0,0,A,0.02,134.9,A,0.07,67.9,A,0,0,A,0.069,67.9,A,0,0,A,0.334,226,A,0.478,83.3,A,0.263,166.9,A,0.497,100.5,A,0.213,A,0,A,597.225,A,0,A,A,0,0,OK,0,A
394517,2023/11/23,01:51:15,15,175/70R13           ,175619,A,10.809,125.3,A,16.023,277,A,26.833,A,8.277,238.8,A,26.051,108.3,A,0.536,47.4,A,0.948,280.9,A,0,0,A,0.382,112.2,A,0,0,A,0.097,253.6,A,0.582,262.4,A,0,0,A,0.187,115,A,0,0,A,0.076,101,A,0.16,334.5,A,0,0,A,0.077,17.4,A,0,0,A,0.039,101,A,0.043,334.5,A,0,0,A,0.039,17.4,A,0,0,A,0.317,346.3,A,0.387,0.4,A,0.393,339,A,0.258,353.3,A,0.14,A,0,A,597.175,A,0,A,A,0,0,OK,0,A
394518,2023/11/23,01:51:42,15,175/70R13           ,175644,A,13.872,54.3,A,22.958,285.3,A,36.831,A,17.86,322.4,A,33.468,86.5,A,0.805,99.3,A,1.263,250.3,A,0,0,A,0.67,173.7,A,0,0,A,0.381,107.1,A,0.946,236.7,A,0,0,A,0.327,213.5,A,0,0,A,0.143,158.9,A,0.178,51,A,0,0,A,0.281,278.9,A,0,0,A,0.036,158.9,A,0.129,51,A,0,0,A,0.016,278.5,A,0,0,A,0.465,94.2,A,0.402,249.2,A,0.271,88.1,A,0.53,90,A,0.336,A,0,A,597.185,A,0,A,A,0,0,OK,0,A
394519,2023/11/23,01:52:10,15,175/70R13           ,175645,A,30.013,45.3,A,17.005,63.5,A,47.018,A,46.473,51.9,A,14.838,24.4,A,0.87,57.3,A,0.635,276.8,A,0,0,A,0.449,110.4,A,0,0,A,0.268,74.3,A,0.38,262.2,A,0,0,A,0.138,52.6,A,0,0,A,0.165,8,A,0.107,40,A,0,0,A,0.17,243.4,A,0,0,A,0.07,8,A,0.037,40,A,0,0,A,0.01,243.4,A,0,0,A,0.536,96.6,A,0.45,357.5,A,1.173,97.9,A,0.273,2.3,A,0.232,A,0,A,597.343,A,0,A,A,0,0,OK,0,A
394520,2023/11/23,01:53:03,15,175/70R13           ,173274,A,20.473,116.2,A,21.334,292.4,A,41.807,A,1.658,235.6,A,41.783,114.3,A,1.556,100.4,E,1.16,306.1,A,0,0,A,0.603,238.8,A,0,0,A,0.673,181.9,A,0.714,273.1,A,0,0,A,0.118,152.3,A,0,0,A,0.635,225.5,A,0.092,6.6,A,0,0,A,0.203,338.7,A,0,0,A,0.069,225.5,A,0.044,6.6,A,0,0,A,0.072,340,A,0,0,A,1.525,0,E,0.458,90.3,A,0.846,10.2,A,0.82,96.2,A,0.293,A,0,A,596.789,A,0,A,E,0,0,OK,0,A
394521,2023/11/23,01:53:29,15,175/70R13           ,175157,A,35.694,98.4,A,11.58,142.4,A,47.274,A,44.753,108.8,A,28.521,82,A,1.391,288.3,A,1.339,172.7,A,0,0,A,0.35,106,A,0,0,A,0.921,332.8,A,1.062,158.4,A,0,0,A,0.191,71,A,0,0,A,0.271,219.9,A,0.281,313.8,A,0,0,A,0.097,175.4,A,0,0,A,0.042,219.9,A,0.079,313.8,A,0,0,A,0.026,175.4,A,0,0,A,0.278,31.3,A,0.315,348.2,A,0.354,236.7,A,0.362,341,A,0.13,A,0,A,597.105,A,0,A,A,0,0,OK,0,A
394522,2023/11/23,01:53:57,15,175/70R13           ,175179,A,14.583,199.4,A,6.948,224.3,A,21.531,A,21.09,207.4,A,8.78,180,A,0.937,185.4,A,0.803,200.7,A,0,0,A,0.686,229,A,0,0,A,0.368,217,A,0.42,273.3,A,0,0,A,0.453,155,A,0,0,A,0.189,43,A,0.301,20.7,A,0,0,A,0.129,123.6,A,0,0,A,0.052,43,A,0.042,20.7,A,0,0,A,0.081,123.6,A,0,0,A,0.239,154.9,A,0.343,353.2,A,0.446,157.3,A,0.414,116.3,A,0.312,A,0,A,597.746,A,0,A,A,0,0,OK,0,A
394523,2023/11/23,01:55:19,15,175/70R13           ,173274,A,20.657,114.4,A,20.962,290.5,A,41.619,A,1.459,214.5,A,41.595,112.4,A,1.562,99.8,E,1.175,305.7,A,0,0,A,0.606,237.4,A,0,0,A,0.668,181.7,A,0.705,272.2,A,0,0,A,0.125,144.8,A,0,0,A,0.631,224.6,A,0.092,358.3,A,0,0,A,0.191,340.4,A,0,0,A,0.07,224.6,A,0.047,358.3,A,0,0,A,0.072,342.2,A,0,0,A,1.545,359.6,E,0.506,103.8,A,0.85,9.8,A,0.837,95.8,A,0.296,A,0,A,596.802,A,0,A,E,0,0,OK,0,A
394524,2023/11/23,02:11:50,21,175/70R14           ,211735,A,43.274,19.7,A,27.262,80.8,A,70.536,A,61.279,42.6,A,38.428,341.3,A,0.69,283.4,A,0.581,93.9,A,0,0,A,0.4,111.8,A,0,0,A,0.186,262.2,A,0.326,77.7,A,0,0,A,0.168,106.9,A,0,0,A,0.215,156.6,A,0.079,4.9,A,0,0,A,0.129,229.2,A,0,0,A,0.062,156.6,A,0.073,4.9,A,0,0,A,0.069,229.2,A,0,0,A,0.472,357.2,A,0.459,355.9,A,0.517,100.7,A,0.453,99.7,A,0.269,A,0,A,606.927,A,0,A,A,0,0,OK,0,A
394525,2023/11/23,02:12:18,21,175/70R14           ,211773,A,27.229,347.7,A,13.287,89.6,A,40.516,A,27.73,15.7,A,32.665,324.2,A,0.561,290.6,A,0.691,300.8,A,0,0,A,0.432,298.7,A,0,0,A,0.142,346,A,0.551,289.2,A,0,0,A,0.235,276.9,A,0,0,A,0.189,233.1,A,0.165,14.7,A,0,0,A,0.084,328.1,A,0,0,A,0.025,233.1,A,0.015,14.7,A,0,0,A,0.018,326.3,A,0,0,A,0.58,358.7,A,0.498,194.2,A,0.714,134.5,A,0.566,100.9,A,0.159,A,0,A,606.695,A,0,A,A,0,0,OK,0,A
394526,2023/11/23,02:12:46,21,175/70R14           ,211717,A,30.217,28,A,16.888,93.8,A,47.105,A,40.209,50.5,A,27.926,354.5,A,0.658,183.3,A,1.053,117.9,A,0,0,A,0.408,118.2,A,0,0,A,0.034,324.7,A,0.828,103.8,A,0,0,A,0.135,115.8,A,0,0,A,0.309,6.4,A,0.198,33.1,A,0,0,A,0.154,343.8,A,0,0,A,0.143,6.4,A,0.051,33.1,A,0,0,A,0.034,344.4,A,0,0,A,0.499,112.9,A,0.438,346.5,A,0.729,358.1,A,0.542,106.6,A,0.276,A,0,A,607.08,A,0,A,A,0,0,OK,0,A
394527,2023/11/23,02:13:15,21,175/70R14           ,211721,A,4.463,109.8,A,14.787,122.6,A,19.25,A,19.165,119.6,A,10.482,308,A,0.494,348.1,A,0.569,273.7,A,0,0,A,0.521,196.7,A,0,0,A,0.032,55.7,A,0.184,309,A,0,0,A,0.299,216.3,A,0,0,A,0.097,218.6,A,0.021,305.2,A,0,0,A,0.061,273.5,A,0,0,A,0.093,218.6,A,0.032,305.2,A,0,0,A,0.034,276.9,A,0,0,A,0.465,108,A,0.393,355.4,A,0.737,101.3,A,0.612,101.1,A,0.168,A,0,A,606.717,A,0,A,A,0,0,OK,0,A
394528,2023/11/23,02:13:43,21,175/70R14           ,211682,A,49.503,61.4,A,26.363,98.3,A,75.865,A,72.348,74,A,32.509,32.3,A,0.653,116.9,A,0.586,139.9,A,0,0,A,0.597,126.3,A,0,0,A,0.346,68.4,A,0.19,161.9,A,0,0,A,0.227,64.2,A,0,0,A,0.121,245.1,A,0.165,324.1,A,0,0,A,0.21,305,A,0,0,A,0.024,245.1,A,0.076,324.1,A,0,0,A,0.079,305,A,0,0,A,0.488,96,A,0.465,1.1,A,0.544,106.9,A,0.391,105.4,A,0.362,A,0,A,606.877,A,0,A,A,0,0,OK,0,A
394529,2023/11/23,02:14:12,21,175/70R14           ,211724,A,33.062,322.6,A,21.388,287.7,A,54.45,A,52.069,309,A,19.747,0.8,A,0.659,83.1,A,0.545,196.4,A,0,0,A,0.374,197.1,A,0,0,A,0.263,18.5,A,0.058,344.7,A,0,0,A,0.04,242.1,A,0,0,A,0.251,182.7,A,0.065,49.7,A,0,0,A,0.084,345,A,0,0,A,0.064,182.7,A,0.05,49.7,A,0,0,A,0.029,343.5,A,0,0,A,0.595,230.6,A,0.535,0,A,0.637,103.8,A,0.287,248,A,0.201,A,0,A,606.508,A,0,A,A,0,0,OK,0,A
394530,2023/11/23,02:14:41,21,175/70R14           ,211671,A,27.914,100.1,A,21.258,144.2,A,49.172,A,45.642,119,A,19.467,50.7,A,0.678,69.1,A,0.64,43.5,A,0,0,A,0.287,167.3,A,0,0,A,0.05,96.7,A,0.443,44.5,A,0,0,A,0.111,143.1,A,0,0,A,0.147,142.4,A,0.11,48,A,0,0,A,0.044,97.5,A,0,0,A,0.05,142.4,A,0.007,48,A,0,0,A,0.046,93,A,0,0,A,0.601,237.2,A,0.524,101.2,A,0.608,243.3,A,0.65,107.8,A,0.189,A,0,A,606.936,A,0,A,A,0,0,OK,0,A
394531,2023/11/23,02:15:10,21,175/70R14           ,211685,A,35.146,296.9,A,11.423,46.8,A,46.569,A,33.049,315.9,A,40.487,281.6,A,0.802,293.2,A,1.205,118.3,A,0,0,A,0.646,224.9,A,0,0,A,0.53,254.9,A,0.764,139.4,A,0,0,A,0.229,197.2,A,0,0,A,0.105,163,A,0.226,233.4,A,0,0,A,0.077,273,A,0,0,A,0.06,163,A,0.064,233.4,A,0,0,A,0.07,273,A,0,0,A,0.504,1.6,A,0.5,359.8,A,0.52,96.8,A,0.757,103.9,A,0.252,A,0,A,607.378,A,0,A,A,0,0,OK,0,A
394532,2023/11/23,02:15:39,21,175/70R14           ,211669,A,20.755,315.2,A,5.083,302.7,A,25.838,A,25.74,312.8,A,15.833,319.2,A,0.733,22.3,A,0.574,243.3,A,0,0,A,0.521,228.3,A,0,0,A,0.585,90.2,A,0.396,304.1,A,0,0,A,0.093,110.9,A,0,0,A,0.176,55.5,A,0.017,336.8,A,0,0,A,0.093,77.2,A,0,0,A,0.028,55.5,A,0.047,336.8,A,0,0,A,0.024,77.2,A,0,0,A,0.553,192.5,A,0.395,83.3,A,0.571,107.8,A,0.515,107.1,A,0.265,A,0,A,606.663,A,0,A,A,0,0,OK,0,A
394533,2023/11/23,02:16:09,21,175/70R14           ,211680,A,27.492,10.6,A,11.753,81.7,A,39.245,A,33.205,30.1,A,26.179,345.4,A,0.643,304.6,A,0.61,196.5,A,0,0,A,0.475,11.3,A,0,0,A,0.216,316.6,A,0.235,190.8,A,0,0,A,0.193,79.5,A,0,0,A,0.188,238,A,0.137,10.6,A,0,0,A,0.082,15.2,A,0,0,A,0.108,238,A,0.045,10.6,A,0,0,A,0.022,15.2,A,0,0,A,0.465,51.9,A,0.431,72,A,0.597,104.2,A,0.44,104.2,A,0.243,A,0,A,606.703,A,0,A,A,0,0,OK,0,A
394534,2023/11/23,02:17:01,21,175/70R14           ,211730,A,28.943,67.8,A,10.84,165.3,A,39.783,A,29.563,89.2,A,32.193,48.3,A,1.204,76.6,A,0.851,358.3,A,0,0,A,0.496,163.8,A,0,0,A,0.479,72.7,A,0.023,224.3,A,0,0,A,0.151,152.3,A,0,0,A,0.326,196.9,A,0.207,335.9,A,0,0,A,0.19,299.4,A,0,0,A,0.104,196.9,A,0.087,335.9,A,0,0,A,0.096,299.4,A,0,0,A,0.659,1.8,A,0.499,235.9,A,0.61,139.2,A,0.648,281.7,A,0.392,A,0,A,606.818,A,0,A,A,0,0,OK,0,A
394535,2023/11/23,02:17:28,21,175/70R14           ,211731,A,11.83,8.1,A,10.689,88.1,A,22.519,A,17.272,45.7,A,14.495,321.6,A,0.846,350.8,A,1.169,206.4,A,0,0,A,0.559,199.2,A,0,0,A,0.264,350.5,A,0.196,206,A,0,0,A,0.229,205.5,A,0,0,A,0.132,99,A,0.309,30.1,A,0,0,A,0.218,76.1,A,0,0,A,0.108,99,A,0.197,30.1,A,0,0,A,0.072,76.1,A,0,0,A,0.478,209,A,0.634,128.1,A,0.559,211.9,A,0.84,97.7,A,0.359,A,0,A,606.896,A,0,A,A,0,0,OK,0,A
394536,2023/11/23,02:17:58,21,175/70R14           ,211722,A,21.122,354.9,A,1.41,248.4,A,22.532,A,20.764,351.2,A,21.566,358.5,A,0.401,60.2,A,0.549,221.7,A,0,0,A,0.47,227.3,A,0,0,A,0.104,6.2,A,0.208,211.9,A,0,0,A,0.214,306.4,A,0,0,A,0.138,149.9,A,0.114,50.8,A,0,0,A,0.061,43.6,A,0,0,A,0.042,149.9,A,0.072,50.8,A,0,0,A,0.052,44.6,A,0,0,A,0.489,3.5,A,0.42,43,A,0.455,354.2,A,0.322,104.1,A,0.198,A,0,A,606.741,A,0,A,A,0,0,OK,0,A
394537,2023/11/23,02:18:26,21,175/70R14           ,211698,A,4.78,227.1,A,22.867,183.3,A,27.646,A,26.523,190.5,A,19.697,353.6,A,0.62,75.3,A,0.689,186.9,A,0,0,A,0.611,168.8,A,0,0,A,0.244,113.8,A,0.43,141.5,A,0,0,A,0.32,149.9,A,0,0,A,0.076,277.9,A,0.176,45.6,A,0,0,A,0.149,341.7,A,0,0,A,0.096,277.9,A,0.035,45.6,A,0,0,A,0.062,341.6,A,0,0,A,0.425,110.9,A,0.381,155.3,A,0.645,103,A,0.489,103.4,A,0.308,A,0,A,607.034,A,0,A,A,0,0,OK,0,A
394538,2023/11/23,02:18:56,21,175/70R14           ,211695,A,6.675,266.6,A,16.218,100.7,A,22.893,A,9.877,110.1,A,22.751,276.6,A,0.573,255,A,1.001,116.6,A,0,0,A,0.489,197.9,A,0,0,A,0.26,250,A,0.604,111,A,0,0,A,0.279,199,A,0,0,A,0.077,128.8,A,0.074,162.2,A,0,0,A,0.027,325.8,A,0,0,A,0.073,128.8,A,0.036,162.2,A,0,0,A,0.071,325.8,A,0,0,A,0.457,180.9,A,0.542,2.3,A,0.522,224.7,A,0.551,105.6,A,0.204,A,0,A,606.921,A,0,A,A,0,0,OK,0,A
394539,2023/11/23,02:19:25,21,175/70R14           ,211711,A,19.258,247.5,A,22.883,264.2,A,42.141,A,41.695,256.6,A,7.11,135.5,A,1.045,180.9,A,0.56,0.4,A,0,0,A,0.683,223.2,A,0,0,A,0.712,169.4,A,0.282,290.6,A,0,0,A,0.188,212.1,A,0,0,A,0.241,218.1,A,0.047,245,A,0,0,A,0.067,232.1,A,0,0,A,0.031,218.1,A,0.044,245,A,0,0,A,0.002,232.1,A,0,0,A,0.449,249.5,A,0.441,268.2,A,0.437,353.8,A,0.439,102.7,A,0.219,A,0,A,606.801,A,0,A,A,0,0,OK,0,A
394540,2023/11/23,02:19:54,21,175/70R14           ,211714,A,27.143,272.3,A,21.906,206,A,49.049,A,41.162,243.1,A,27.182,319.8,A,0.623,231.3,A,0.861,126.3,A,0,0,A,0.765,227.1,A,0,0,A,0.238,310.6,A,0.689,144,A,0,0,A,0.31,183.5,A,0,0,A,0.197,74.3,A,0.138,293.2,A,0,0,A,0.123,317.6,A,0,0,A,0.141,74.3,A,0.048,293.2,A,0,0,A,0.04,317.5,A,0,0,A,0.526,2.5,A,0.587,359.6,A,0.622,104.9,A,0.445,346.1,A,0.283,A,0,A,607.07,A,0,A,A,0,0,OK,0,A
394541,2023/11/23,02:20:24,21,175/70R14           ,211672,A,5.688,332.5,A,20.338,113.5,A,26.026,A,16.316,100.8,A,25.016,301.7,A,0.925,315.1,A,0.377,122.8,A,0,0,A,0.52,168,A,0,0,A,0.342,267.8,A,0.101,86.1,A,0,0,A,0.281,75.1,A,0,0,A,0.064,326.9,A,0.115,313.9,A,0,0,A,0.172,346.9,A,0,0,A,0.053,326.9,A,0.026,313.9,A,0,0,A,0.034,346.9,A,0,0,A,0.479,337.6,A,0.406,214.5,A,0.902,104.2,A,0.507,104.8,A,0.276,A,0,A,606.618,A,0,A,A,0,0,OK,0,A
394542,2023/11/23,02:20:54,21,175/70R14           ,211676,A,36.141,303.6,A,12.643,13.9,A,48.784,A,42.104,320,A,34.049,283.1,A,0.769,180.7,A,0.803,1.2,A,0,0,A,0.415,133.4,A,0,0,A,0.448,228.6,A,0.487,13.1,A,0,0,A,0.061,194.6,A,0,0,A,0.037,20,A,0.142,288.9,A,0,0,A,0.223,286.1,A,0,0,A,0.139,20,A,0.091,288.9,A,0,0,A,0.025,286.7,A,0,0,A,0.468,256.7,A,0.48,267.7,A,0.689,107.7,A,0.53,107.4,A,0.284,A,0,A,606.631,A,0,A,A,0,0,OK,0,A
394543,2023/11/23,02:21:23,21,175/70R14           ,211686,A,26.503,340.9,A,20.632,113.7,A,47.135,A,19.592,31.4,A,43.27,320.4,A,0.768,59.1,A,0.845,350.2,A,0,0,A,0.538,109.7,A,0,0,A,0.281,41.2,A,0.177,319.9,A,0,0,A,0.16,57,A,0,0,A,0.08,305.8,A,0.317,267.8,A,0,0,A,0.141,267.5,A,0,0,A,0.115,305.8,A,0.043,267.8,A,0,0,A,0.087,266.7,A,0,0,A,0.571,349.1,A,0.411,97.5,A,0.648,93,A,0.469,107.1,A,0.351,A,0,A,607.082,A,0,A,A,0,0,OK,0,A
